_id,barcode,category,categoryCode,cpg,name,topBrand,brandCode
5d66961cee7f2d201c7281cc,511111812449,Magazines,,Cogs,Test brand1,True,
57d957f2e4b0ac389136a2b4,511111502371,Frozen,,Cogs,Cool Whip,False,COOL WHIP
5daf59751dda2c3e1416ae99,511111006022,Breakfast & Cereal,,Cogs,Trixâ„¢,,TRIX
5da60859a60b87376833e352,511111405740,Health & Wellness,,Cogs,Flintstonesâ„¢ Vitamins,False,FLINTSTONES
5fb81935be37ce522e165cda,511111217695,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,AbsolutÂ® Grapefruit,False,ABSOLUTÂ® GRAPEFRUIT
5fb6d726be37ce522e165cc0,511111317432,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,AltosÂ®,False,ALTOS
5fb800f1be37ce522e165ccb,511111417545,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,Del MagueyÂ® Vida,False,DEL MAGUEY 
5fb80b63be37ce522e165cd1,511111917601,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,JamesonÂ® Black Barrel ,False,JAMESONÂ® BLACK BARREL 
5fb808a1be37ce522e165ccf,511111817581,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,JamesonÂ® ,False,JAMESON
5fb7e62dbe37ce522e165cc3,511111217466,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,Monkey 47Â®,False,MONKEY 47
5fb80d7cbe37ce522e165cd2,511111417613,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,MalibuÂ® Original,False,MALIBU
5fb7e962be37ce522e165cc6,511111417491,Beer Wine Spirits,BEER_WINE_SPIRITS,Cogs,LilletÂ®,False,LILLET
5d642de76d5f3b23d1bc7911,511111705161,Magazines,,Cogs,Traditional Home,,511111705161
57c0827de4b0718ff5fcb037,511111902461,Baby,,Cogs,Antarctica,True,AMP2
5f3d6f44be37ce4ddbb1bb3d,511111815501,Baking,BAKING,Cogs,test brand @1597861700940,,TEST BRANDCODE @1597861700940
5fa1c567be37ce402c4618f0,511111717195,Baking,BAKING,Cogs,test brand @1604437351567,False,TEST BRANDCODE @1604437351567
5332fa03e4b03c9a25efd1d5,511111603153,,,Cpgs,Fruit Flavored Snacks,,
5a8c3577e4b07f0a2dac8945,511111404163,Snacks,,Cogs,Kelsen,False,KELSEN
5da60932a60b87376833e356,511111405818,Health & Wellness,,Cogs,ONE A DAYÂ® KIDS AND TEENS,,511111405818
5da606581dda2c3e1416ae85,511111605614,Health & Wellness,,Cogs,ALEVEÂ® DIRECT THERAPY PAIN RELIEF DEVICES,,ALEVE DIRECT THERAPY PAIN RELIEF DEVICES
5a5d1ba9e4b0db471c2d0422,511111600404,Beer Wine Spirits,,Cogs,Colorado Native,,COLORADO NATIVE
585a9714e4b03e62d1ce0e92,511111801528,Beverages,,Cogs,SoBe,,SOBE
57ebc026e4b0ac389136a338,511111502098,Dairy,,Cogs,Knudsen,False,KNUDSEN
5da608a8a60b87376833e353,511111105763,Health & Wellness,,Cogs,MiraLAXÂ® Laxatives,,511111105763
5fcda47cbe37ce688e08b0c3,511111317920,Baking,BAKING,Cogs,test brand @1607312508610,False,
5d66dda06d5f3b6188d4f050,511111005421,Magazines,,Cogs,Pillsbury Magazine,,511111005421
585a9637e4b03e62d1ce0e77,511111501770,Breakfast & Cereal,,Cogs,Cap'n Crunch,True,CAP'N CRUNCH
5332fa79e4b03c9a25efd226,511111602996,,,Cpgs,Mello Yello,,
5fb82359be37ce522e165ce1,511111917762,Grocery,GROCERY,Cogs,Mrs Baird's ,False,MRS BAIRD'S
592486bfe410d61fcea3d13f,511111500667,Personal Care,PERSONAL_CARE,Cogs,TRESEMME,False,TRESEMME
552ecca1e4b02ff29f99b215,511111202721,,,Cpgs,Top Care,,
5a5e3615e4b06ba572cf24ab,511111700029,Beverages,,Cogs,PURE LEAF Iced Tea Beverages,False,PURE LEAF Iced Tea Beverages
5e5ff1f7ee7f2d0b35b2a18e,511111414049,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,ONE A DAYÂ® KIDS,,ONE A DAY KIDS
585a967fe4b03e62d1ce0e80,511111801689,Snacks,,Cogs,Lay's Kettle Cooked,True,
5f513ea1be37ce21f1287c02,511111416500,Baking,BAKING,Cogs,test brand @1599159968998,,TEST BRANDCODE @1599159968998
5d66dd526d5f3b6188d4f04f,511111805410,Beverages,,Cogs,LIFEWTR,False,LIFEWTR
5d6412f86d5f3b23d1bc7909,511111804994,Magazines,,Cogs,Eating Well Magazine,,511111804994
5332f608e4b03c9a25efd0c1,511111903901,,,Cpgs,Sierra Mist,,
5c49d161f0276e7719673719,511111904731,Baby,,Cogs,SIMILAC,,SIMILAC
5da60843a60b87376833e351,511111205739,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,CoricidinÂ® HBP,False,CORICIDIN HBP
5f7ba648be37ce23081c528e,511111716921,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1601939016290,,TEST BRANDCODE @1601939016290
5a5d29fde4b0db471c2d0433,511111400110,Beauty & Personal Care,,Cogs,Badedas,,BADEDAS
54594387e4b0bfcb1e864083,511111902744,,,Cpgs,Shurfine,,
585a96d2e4b03e62d1ce0e89,511111001607,Beverages,,Cogs,Pepsi Diet,False,
5332f9fee4b03c9a25efd1d0,511111803164,,,Cpgs,Apple Jacks/Cinnamon Jacks,,
5332fa73e4b03c9a25efd21c,511111703051,,,Cpgs,Diet Coke,,
5fa98944be37ce239d107103,511111617297,Baking,BAKING,Cogs,test brand @1604946244876,False,TEST BRANDCODE @1604946244876
5332f7afe4b03c9a25efd13d,511111203483,,,Cpgs,Shock Top,,
5d540e65a3a018514994f41f,511111404880,Frozen,,Cogs,Benihana Frozen Entrees,,BENIHANA
5daf46261dda2c3e1416ae96,511111905967,Dairy,,Cogs,Mountain Highâ„¢,,MOUNTAIN HIGH
585a972de4b03e62d1ce0e96,511111001485,Snacks,,Cogs,Tostitos,,TOSTITOS
5f9770bfbe37ce03d08a2d86,511111317081,Baking,BAKING,Cogs,test brand @1603760319788,,TEST BRANDCODE @1603760319788
580e015be4b0f32b2de21385,511111501824,Condiments & Sauces,,Cogs,Kraft BBQ Sauce,False,
5f5900d4be37ce21f1287c11,511111516569,Baby,BABY,Cogs,Gerber Baby Food,,GERBER BABY FOOD
5a8c33f3e4b07f0a2dac8943,511111504139,Grocery,,Cogs,Pace,False,PACE
5ab1589ae4b0915382df7621,511111204435,Canned Goods & Soups,,Cogs,Campbell's Slow Kettle,False,CAMPBELLS SLOW KETTLE 
5afda22ee4b03bf01c2a2965,511111304494,Snacks,,Cogs,Archway,False,ARCHWAY
588b9ff4e4b02187f85cdadb,511111901099,Condiments & Sauces,,Cogs,Kraft Salad Dressing,False,
5ec2dde7be37ce5234ec36bb,511111314653,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,BayerÂ® Aspirin,False,BAYERÂ® ASPIRIN
5ff78071be37ce6a424ca0e9,511111818977,Baking,BAKING,Cogs,test brand @1610055793449,False,TEST BRANDCODE @1610055793449
5ff78071be37ce6a424ca0e8,511111318965,Baking,BAKING,Cogs,test brand @1610055793411,False,TEST BRANDCODE @1610055793411
5ff78071be37ce6a424ca0ea,511111018988,Baking,BAKING,Cogs,test brand @1610055793500,False,TEST BRANDCODE @1610055793500
5ff78072be37ce6a424ca0ec,511111719007,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610055794196,False,TEST BRANDCODE @1610055794196
5ff78071be37ce6a424ca0eb,511111518990,Baking,BAKING,Cogs,test brand @1610055793537,False,TEST BRANDCODE @1610055793537
5ff789c5be37ce786ba0f6a3,511111219019,Baking,BAKING,Cogs,test brand @1610058181548,False,TEST BRANDCODE @1610058181549
5ff77857be37ce58ce50083c,511111718918,Baking,BAKING,Cogs,test brand @1610053719944,False,TEST BRANDCODE @1610053719944
5ff77858be37ce58ce50083d,511111918929,Baking,BAKING,Cogs,test brand @1610053719998,False,TEST BRANDCODE @1610053719998
5ff78070be37ce6a424ca0e6,511111118954,Baking,BAKING,Cogs,test brand @1610055792794,False,
5ff77857be37ce58ce50083b,511111218906,Baking,BAKING,Cogs,test brand @1610053719869,False,TEST BRANDCODE @1610053719869
5ff77859be37ce58ce500840,511111618942,Baking,BAKING,Cogs,test brand @1610053721248,False,
5ff77859be37ce58ce50083e,511111418931,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610053721033,False,TEST BRANDCODE @1610053721033
5bd200c690fa074576779a16,511111004639,Personal Care,PERSONAL_CARE,Cogs,Depend,False,DEPEND
5fdce9eabe37ce5fa8ba59db,511111318521,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1608313322283,False,TEST BRANDCODE @1608313322283
5fdce9e9be37ce5fa8ba59da,511111118510,Baking,BAKING,Cogs,test brand @1608313321374,False,TEST BRANDCODE @1608313321374
5fdce9e9be37ce5fa8ba59d7,511111518488,Baking,BAKING,Cogs,test brand @1608313321191,False,TEST BRANDCODE @1608313321191
5fdce9e9be37ce5fa8ba59d9,511111618508,Baking,BAKING,Cogs,test brand @1608313321301,False,TEST BRANDCODE @1608313321301
5fdce9e9be37ce5fa8ba59d8,511111018490,Baking,BAKING,Cogs,test brand @1608313321222,False,TEST BRANDCODE @1608313321222
5daf35a8a60b87376833e35d,511111005933,Snacks,,Cogs,Nature Valleyâ„¢,,NATURE VALLEY
5f4936ddbe37ce52f8314fdd,511111215981,Baking,BAKING,Cogs,test brand @1598633693767,,TEST BRANDCODE @1598633693767
5f4936ddbe37ce52f8314fde,511111715993,Baking,BAKING,Cogs,test brand @1598633693791,,TEST BRANDCODE @1598633693791
5fb6b82dbe37ce522e165cbc,511111117407,Bread & Bakery,BREAD_AND_BAKERY,Cogs,Anzio ,False,ANZIO
5d641306a3a018514994f427,511111705000,Magazines,,Cogs,Family Circle,,511111705000
55b630f5e4b0d8e685c14222,511111002598,,,Cogs,Diet Rite,,
5db780a6a60b87376833e369,511111806172,Dairy,,Cogs,Hershey's Whipped Topping,,HERSHEY'S WHIPPED TOPPING
5f4936ddbe37ce52f8314fdb,511111515968,Baking,BAKING,Cogs,test brand @1598633693720,,TEST BRANDCODE @1598633693720
5332f5f2e4b03c9a25efd0a9,511111804048,,,Cpgs,Eggo,,
5fb2852cbe37ce522e165cb2,511111617341,Baking,BAKING,Cogs,test brand @1605535020671,False,TEST BRANDCODE @1605535020671
592486bee410d61fcea3d12e,511111200802,Dairy,,Cogs,IMPERIAL,,IMPERIAL
57c082a6e4b0718ff5fcb03b,511111502425,,,Cpgs,Modelo Especial,,
5da606ae1dda2c3e1416ae86,511111305637,Health & Wellness,,Cogs,ALEVEÂ® PM NIGHT TIME,,ALEVE PM NIGHT TIME
5f99f71bbe37ce13da9eade7,511111117124,Baking,BAKING,Cogs,test brand @1603925787294,,TEST BRANDCODE @1603925787294
5a8c5e74e4b07f0a2dac8947,511111904229,Personal Care,,Cogs,ApotheCARE Essentials,False,APOTHECARE ESSENTIALS
57e5817ae4b0ac389136a30c,511111902256,Beer Wine Spirits,,Cpgs,Henry's Hard Soda,False,HENRY WEINHARD'S
5ab15392e4b0915382df761d,511111204367,Canned Goods & Soups,,Cogs,Campbell's Chunky,False,CAMPBELLS CHUNKY 
5e5ff265ee7f2d0b35b2a18f,511111914051,Health & Wellness,,Cogs,ONE A DAYÂ® WOMENS,,ONE A DAYÂ® WOMENS
5f16f536be37ce2b30061e25,511111415060,Baking,BAKING,Cogs,test brand @1595340085980,,TEST BRANDCODE @1595340085980
5332fb83e4b03c9a25efd24a,511111502869,,,Cpgs,Town House,,
5ef38672be37ce02da95b72f,511111515036,Outdoor,OUTDOOR,Cogs,Kingsford Charcoal,,KINGSFORD
5daf6baaa60b87376833e364,511111206101,Dairy,,Cogs,YoplaitÂ® Go-GURTÂ®,,YOPLAIT GO-GURT
5a4d1f06e4b0d5c3fd86b678,511111700531,Snacks,,Cogs,FRITO-LAY,True,FRITO-LAY
57ebc003e4b0ac389136a333,511111502142,Condiments & Sauces,,Cogs,Grey Poupon,False,GREY POUPON
5f441280be37ce5dbe9b7c80,511111915799,Baking,BAKING,Cogs,test brand @1598296704763,,TEST BRANDCODE @1598296704763
5ec2dda8be37ce5234ec36ba,511111814641,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,BerrocaÂ®,,BERROCAÂ®
58861c7f4e8d0d20bc42c4f9,511111301301,Beverages,,Cogs,Propel,False,PROPEL
58b59a68e4b0857c2ddb7257,511111700975,Beer Wine Spirits,,Cogs,Milwaukee's Best Ice,False,MILWAUKEE'S BEST
5332f753e4b03c9a25efd10f,511111703778,,,Cpgs,NOS,,
5a4d250ce4b0d5c3fd86b67b,511111400486,Snacks,,Cogs,SPITZ,,SPITZ
5d9d0270a60b87376833e347,511111405535,Snacks,,Cogs,IMAGINE,,IMAGINE
5d658fd1a3a018514994f431,511111905196,,,Cogs,BETTER HOMES AND GARDENS Special Edition Magazine - Food ,,
5f358338be37ce443bf9d55c,511111215332,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1597342520969,,TEST BRANDCODE @1597342520969
58b599fee4b0857c2ddb7256,511111900986,Beer Wine Spirits,,Cogs,Steel Reserve Alloy Series,False,
5a5d278de4b0db471c2d042f,511111800156,Beer Wine Spirits,,Cogs,Tusk & Grain,,TUSK & GRAIN
5332f7eee4b03c9a25efd15e,511111103370,Beer Wine Spirits,,Cogs,Redd's Apple Ale,False,REDD'S ALE
5afda18ee4b0c11cfecd49f5,511111104469,Snacks,,Cogs,Lance,False,LANCE
5a8c363ce4b0ccf165fac9e7,511111104186,Grocery,,Cogs,Pacific Foods,False,PACIFIC FOODS
5dd557081dda2c1971449a7a,511111606376,Dairy,,Cogs,YoplaitÂ® Dunkers,,YOPLAIT DUNKERS
5332f774e4b03c9a25efd126,511111603641,,,Cpgs,Fiber One,,
5f4802bdbe37ce0c8303373f,511111415855,Baking,BAKING,Cogs,test brand @1598554813705,,TEST BRANDCODE @1598554813705
5a021703e4b00efe02b02a58,511111800590,Canned Goods & Soups,,Cogs,LIPTON Soup,False,LIPTON Soup
5dc2da1fa60b873d6b0666d3,511111406341,Breakfast & Cereal,,Cogs,Minionsâ„¢ Cereal,,MINIONS CEREAL
5d2f69a6a3a01810a2174aec,511111504856,Household,,Cogs,LOVE HOME AND PLANET,,LOVE HOME AND PLANET
5f208dafbe37ce7958c59522,511111015185,Baking,BAKING,Cogs,test brand @1595968943012,,TEST BRANDCODE @1595968943012
5f2336cfbe37ce7958c5952c,511111715276,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,OneTouchÂ®,,ONETOUCH
5f3e9172be37ce5a0e01b953,511111015536,Baking,BAKING,Cogs,test brand @1597935986247,,TEST BRANDCODE @1597935986248
55a41b88e4b0d0a65b3692f0,511111902690,Dairy,,Cogs,Kraft,False,KRAFT
5daf70071dda2c3e1416ae9e,511111906124,Breakfast & Cereal,,Cogs,Basic 4â„¢,,BASIC 4
5a8c31bfe4b0ccf165fac9e4,511111804116,Canned Goods & Soups,,Cogs,Wolfgang Puck,False,WOLFGANG PUCK
5f7760f0be37ce1d26d7b7a5,511111516842,Baking,BAKING,Cogs,test brand @1601659120828,,TEST BRANDCODE @1601659120828
5f99f71bbe37ce13da9eadea,511111317159,Baking,BAKING,Cogs,test brand @1603925787441,,TEST BRANDCODE @1603925787441
5a8c378ce4b07f0a2dac8946,511111704218,Breakfast & Cereal,,Cogs,The Soulfull Project,,THE SOULFUL PROJECT
5f493682be37ce52f8314fd0,511111815945,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1598633602924,,TEST BRANDCODE @1598633602924
580dff97e4b0f32b2de21381,511111901860,Baking,,Cogs,Dream Whip,False,DREAM WHIP
5f38578fbe37ce5178517ad7,511111815457,Baking,BAKING,Cogs,test brand @1597527951461,,TEST BRANDCODE @1597527951461
5fd2a0bfbe37ce49eb72c0f0,511111718123,Baking,BAKING,Cogs,test brand @1607639231623,False,TEST BRANDCODE @1607639231623
5332fa6be4b03c9a25efd217,511111903062,,,Cpgs,Brew Pub,,
5a8f64c6e4b0a2e2844f5695,511111104254,Snacks,,Cogs,Kjeldsen,False,KJELDSEN
5f493dabbe37ce64d0ae36bd,511111316046,Baking,BAKING,Cogs,test brand @1598635435896,,TEST BRANDCODE @1598635435896
57ebc134e4b0ac389136a33d,511111602040,Dairy,,Cogs,Kraft Cheese,False,
5f5bc4f1be37ce17125ac0ea,511111316602,Baking,BAKING,Cogs,test brand @1599849713772,,TEST BRANDCODE @1599849713773
5fd29591be37ce38bbbefb2a,511111418092,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1607636369405,False,TEST BRANDCODE @1607636369405
5f77274bbe37ce6b592e90bc,511111916727,Baking,BAKING,Cogs,test brand @1601644363827,,TEST BRANDCODE @1601644363827
5a8c35dde4b0ccf165fac9e6,511111904175,Grocery,,Cogs,Pepperidge Farm,False,PEPPERIDGE FARM
5332f760e4b03c9a25efd11a,511111803720,,,Cpgs,Honest Tea,,
5f4802d2be37ce0c83033743,511111315889,Baking,BAKING,Cogs,test brand @1598554834882,,
60074277be37ce360be639ff,511111919803,Baking,BAKING,Cogs,test brand @1611088503689,False,TEST BRANDCODE @1611088503689
5332f9f0e4b03c9a25efd1c3,511111203278,Snacks,,Cpgs,Pringles,,
5fb2852cbe37ce522e165cb0,511111917328,Baking,BAKING,Cogs,test brand @1605535020580,False,TEST BRANDCODE @1605535020580
58861c7e4e8d0d20bc42c4e3,511111601395,Beer Wine Spirits,,Cogs,Miller High Life,False,MILLER HIGH LIFE
585b0b23e4b03e62d1ce0e99,511111101451,Breakfast & Cereal,,Cogs,Quaker,False,QUAKER
5332f7ffe4b03c9a25efd16a,511111703334,,,Cpgs,All Natural,,
5da608291dda2c3e1416ae8b,511111705727,Health & Wellness,,Cogs,ClaritinÂ® KIDS,,511111705727
57d848efe4b0ac389136a2aa,511111302414,Dairy,,Cogs,Athenos,False,ATHENOS
5f513ea1be37ce21f1287c03,511111916512,Baking,BAKING,Cogs,test brand @1599159969028,,TEST BRANDCODE @1599159969028
5f35a0babe37ce6853cff201,511111815389,Baking,BAKING,Cogs,test brand @1597350074404,,TEST BRANDCODE @1597350074404
5a5d2c1fe4b06ba572cf24a8,511111100065,Beauty & Personal Care,,Cogs,Sedal,,SEDAL
5d603537a3a018514994f424,511111404958,Snacks,,Cogs,Red Rock Deli Chips,False,RED ROCK DELI
5da607a9a60b87376833e34f,511111905684,Health & Wellness,,Cogs,ALKA SELTZER PLUSÂ® SINUS CAP/ GEL/ TAB,,ALKA SELTZER PLUS SINUS CAP/ GEL/ TAB
5f493682be37ce52f8314fcd,511111915911,Baking,BAKING,Cogs,test brand @1598633602253,,TEST BRANDCODE @1598633602253
585a970ee4b03e62d1ce0e91,511111301530,Snacks,,Cogs,Smartfood,,SMARTFOOD
5f403231be37ce5f78d9ed18,511111515685,Baking,BAKING,Cogs,test brand @1598042673532,,TEST BRANDCODE @1598042673532
5f7ba932be37ce2f290fb252,511111916956,Baking,BAKING,Cogs,test brand @1601939762881,,TEST BRANDCODE @1601939762881
58863e1ee4b02187f85cdace,511111101222,Deli,,Cogs,Oscar Mayer,False,OSCAR MAYER
5a5d234be4b06ba572cf249f,511111400271,Beer Wine Spirits,,Cogs,Lech,,LECH PREMIUM
5d642d946d5f3b23d1bc7910,511111805137,Magazines,,Cogs,Real Simple,,511111805137
5fb8292abe37ce522e165ce3,511111617785,Grocery,GROCERY,Cogs,Heiners,False,HEINERS
5d6419346d5f3b23d1bc790e,511111005094,Magazines,,Cogs,Parents,,PARENTS
5332fa0ae4b03c9a25efd1dd,511111203117,,,Cpgs,Smart Start,,
5ccb2ece166eb31bbbadccbe,511111504788,Condiments & Sauces,,Cogs,The Pioneer Woman,,PIONEER WOMAN
60074278be37ce360be63a03,511111319849,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1611088504474,False,TEST BRANDCODE @1611088504474
5d6419746d5f3b23d1bc790f,511111605102,Magazines,,Cogs,People en Espanol,,511111605102
5a5d1fbfe4b0db471c2d0428,511111100294,Beer Wine Spirits,,Cogs,Hop Valley,,HOP VALLEY
5f3d6f44be37ce4ddbb1bb3c,511111215493,Baking,BAKING,Cogs,test brand @1597861700914,,TEST BRANDCODE @1597861700914
580dffade4b0f32b2de21384,511111001836,Beverages,,Cogs,Yuban Coffee,False,YUBAN
5d6423ffa3a018514994f42c,511111105114,Magazines,,Cogs,People Magazine,,511111105114
5f9770bfbe37ce03d08a2d84,511111617068,Baking,BAKING,Cogs,test brand @1603760319682,,TEST BRANDCODE @1603760319682
5f4a7a5dbe37ce2d95e65ca3,511111516286,Baking,BAKING,Cogs,test brand @1598716509394,,TEST BRANDCODE @1598716509394
5f35834dbe37ce443bf9d565,511111415343,Baking,BAKING,Cogs,test brand @1597342541226,,
592486bfe410d61fcea3d13d,511111000679,Personal Care,,Cogs,TIGI,False,TIGI
5daf3365a60b87376833e35b,511111805908,Breakfast & Cereal,,Cogs,Autumn's Goldâ„¢,,AUTUMN'S GOLD
5a5d2a86e4b06ba572cf24a6,511111900108,Beauty & Personal Care,,Cogs,Brooke Bond,,BROOKE BOND
5d6415c66d5f3b23d1bc790c,511111105046,Magazines,,Cogs,Food & Wine Magazine,,511111105046
57c08285e4b0718ff5fcb038,511111702450,,,Cpgs,Quilmes,,
5f208dafbe37ce7958c59523,511111515197,Baking,BAKING,Cogs,test brand @1595968943049,,TEST BRANDCODE @1595968943049
5c9a975495144c182bbc7270,511111208532,Grocery,,Cogs,Test FRS-920 again1,True,AMPTEST
5332f709e4b03c9a25efd0f0,511111903857,Beer Wine Spirits,,Cogs,Coors Light,False,COORS
5dc1aaf51dda2c0ad7da64ad,511111506317,Beverages,,Cogs,BOLT24,,BOLT 24
58861c7f4e8d0d20bc42c4f8,511111801313,Beverages,,Cogs,Mist Twst,False,MIST TWST
5fda3724be37ce09e3515970,511111918363,Baking,BAKING,Cogs,test brand @1608136484526,False,TEST BRANDCODE @1608136484526
5fda3725be37ce09e3515974,511111718406,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1608136485398,False,TEST BRANDCODE @1608136485398
5fda3724be37ce09e3515971,511111418375,Baking,BAKING,Cogs,test brand @1608136484574,False,TEST BRANDCODE @1608136484574
5fd28f0cbe37ce6d53dfc692,511111518044,Dairy & Refrigerated,DAIRY_AND_REFRIGERATED,Cogs,SargentoÂ® Cheese,False,SARGENTO
5fda3724be37ce09e3515972,511111618386,Baking,BAKING,Cogs,test brand @1608136484633,False,TEST BRANDCODE @1608136484633
5fda3724be37ce09e3515973,511111118398,Baking,BAKING,Cogs,test brand @1608136484689,False,TEST BRANDCODE @1608136484689
5ff73cffbe37ce1e961f325d,511111918646,Baking,BAKING,Cogs,test brand @1610038527809,False,
5ff73cf9be37ce1e961f3258,511111518600,Baking,BAKING,Cogs,test brand @1610038521565,False,TEST BRANDCODE @1610038521565
5ff73cf9be37ce1e961f325a,511111218623,Baking,BAKING,Cogs,test brand @1610038521677,False,TEST BRANDCODE @1610038521677
5ff74123be37ce1e961f3266,511111418658,Baking,BAKING,Cogs,test brand @1610039587818,False,
5ff73cf9be37ce1e961f3259,511111018612,Baking,BAKING,Cogs,test brand @1610038521624,False,TEST BRANDCODE @1610038521624
5ff73cfabe37ce1e961f325b,511111718635,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610038522559,False,TEST BRANDCODE @1610038522559
5ff74500be37ce1e961f3279,511111818748,Baking,BAKING,Cogs,test brand @1610040576117,False,TEST BRANDCODE @1610040576117
5ff74500be37ce1e961f327b,511111518761,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610040576672,False,TEST BRANDCODE @1610040576672
5ff75cdebe37ce1e961f328b,511111018773,Baking,BAKING,Cogs,test brand @1610046686560,False,
5ff74500be37ce1e961f3278,511111618737,Baking,BAKING,Cogs,test brand @1610040576088,False,TEST BRANDCODE @1610040576088
5ff74500be37ce1e961f327a,511111318750,Baking,BAKING,Cogs,test brand @1610040576148,False,TEST BRANDCODE @1610040576148
5ff74500be37ce1e961f3277,511111118725,Baking,BAKING,Cogs,test brand @1610040576053,False,TEST BRANDCODE @1610040576053
5da60785a60b87376833e34e,511111705673,Health & Wellness,HEALTHY_AND_WELLNESS,Cogs,Alka-Seltzer PlusÂ®,False,ALKA SELTZER PLUS
6000a0c9be37ce2bb7930121,511111019657,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1610653897113,False,TEST BRANDCODE @1610653897113
6000a0c6be37ce2bb793011f,511111319634,Baking,BAKING,Cogs,test brand @1610653894519,False,TEST BRANDCODE @1610653894519
6000b8c3be37ce321363c6c0,511111719670,Baking,BAKING,Cogs,test brand @1610660035659,False,TEST BRANDCODE @1610660035659
6000a0c6be37ce2bb7930120,511111519645,Baking,BAKING,Cogs,test brand @1610653894662,False,TEST BRANDCODE @1610653894662
6000a0f3be37ce2bb793012a,511111219668,Baking,BAKING,Cogs,test brand @1610653939508,False,
6000a0c6be37ce2bb793011e,511111819622,Baking,BAKING,Cogs,test brand @1610653894371,False,TEST BRANDCODE @1610653894371
5f7760f2be37ce1d26d7b7a7,511111216865,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1601659122798,,TEST BRANDCODE @1601659122798
5332f7ace4b03c9a25efd13a,511111803515,,,Cpgs,Michelob Ultra,,
5daf5d1aa60b87376833e361,511111506034,Breakfast & Cereal,,Cogs,Cocoa Puffsâ„¢,,COCOA PUFFS
5f7760f0be37ce1d26d7b7a4,511111316831,Baking,BAKING,Cogs,test brand @1601659120793,,TEST BRANDCODE @1601659120793
5afda26ce4b0c11cfecd49f8,511111904502,Snacks,,Cogs,Jay's,False,JAYS
592486bee410d61fcea3d130,511111100782,Grocery,,Cogs,KNORR,False,KNORR
57c0812de4b0718ff5fcb02e,511111402527,,,Cpgs,Crunchy Nut,,
5a5d1c62e4b0db471c2d0424,511111500384,Beer Wine Spirits,,Cogs,Cristal,,CRISTAL
5fcda494be37ce688e08b0d0,511111217978,Candy & Sweets,CANDY_AND_SWEETS,Cogs,test brand @1607312532874,False,TEST BRANDCODE @1607312532874
57ebbcc2e4b0ac389136a32c,511111502210,Frozen,,Cogs,Boca,False,BOCA
5c409ab4cd244a3539b84162,511111004790,Baking,,Cogs,alexa,True,ALEXA
5daf54ec1dda2c3e1416ae98,511111806011,Breakfast & Cereal,,Cogs,KIXâ„¢,,KIX
5f19e054be37ce33f74a166f,511111715115,Baking,BAKING,Cogs,test brand @1595531348245,,TEST BRANDCODE @1595531348246
5d658fc0a3a018514994f430,511111205173,,,Cogs,Allrecipes Special Edition Magazine,,
585a966be4b03e62d1ce0e7e,511111901709,Snacks,,Cogs,Grandma's,True,GRANDMA'S
5f872b7fbe37ce66db5dd976,511111517009,Baking,BAKING,Cogs,test brand @1602694015177,,TEST BRANDCODE @1602694015178
5a5d24c2e4b0db471c2d042b,511111500223,Beer Wine Spirits,,Cogs,Sharp's,,SHARP'S NEAR BEER
5332f7e0e4b03c9a25efd151,511111303381,,,Cpgs,Good Earth,,
5db77d891dda2c3e1416ae9f,511111106159,Beverages,,Cogs,Baileys Coffee Products,,BAILEYS
5f21c852be37ce7958c59529,511111515241,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Cogs,FINISHÂ®,,FINISH
5bcdfc5a965c7d66d92731e9,511111304616,Beverages,,Cogs,V8 Hydrate,,
5f494c5e04db711dd8fe87e3,511111016137,Baking,BAKING,Cogs,test brand @1598639197925,,TEST BRANDCODE @1598639197926
5f872b7fbe37ce66db5dd978,511111217022,Baking,BAKING,Cogs,test brand @1602694015743,,TEST BRANDCODE @1602694015743
